id,date,function_id,execution_time
17291,2020-06-25,5,152
6703,2020-11-11,2,327
3809,2020-03-17,1,253
7507,2020-04-26,2,289
16370,2020-08-27,5,172
740,2020-11-03,0,66
4260,2020-04-20,1,257
10259,2020-04-16,3,1031
13129,2020-07-23,4,5864
10027,2020-12-11,3,1034
5,2020-10-08,0,76
5317,2020-06-07,1,256
11952,2020-02-09,3,1037
9211,2020-10-18,3,1040
2818,2020-03-09,0,67
5036,2020-09-23,1,256
16544,2020-04-18,5,161
236,2020-03-18,0,76
17981,2020-02-18,5,167
5871,2020-02-18,1,257
10709,2020-11-15,3,1043
9263,2020-01-27,3,1037
4493,2020-07-02,1,259
9024,2020-08-05,3,1035
8814,2020-08-10,2,321
11052,2020-04-16,3,1031
5654,2020-02-28,1,259
17256,2020-08-07,5,149
4977,2020-06-12,1,252
3630,2020-11-13,1,252
13847,2020-04-19,4,5660
13542,2020-08-21,4,5726
8377,2020-03-06,2,347
12126,2020-08-05,4,5762
17013,2020-10-16,5,151
4453,2020-08-11,1,255
5262,2020-03-24,1,254
13480,2020-04-19,4,5749
11921,2020-10-24,3,1033
9996,2020-08-26,3,1036
14880,2020-10-09,4,5904
6841,2020-03-24,2,329
3550,2020-03-31,1,247
8212,2020-03-02,2,306
13771,2020-04-19,4,5650
244,2020-08-23,0,72
12859,2020-03-09,4,5820
6410,2020-12-17,2,286
15453,2020-03-17,5,161
9531,2020-10-27,3,1031
5433,2020-08-08,1,256
17375,2020-11-27,5,161
15944,2020-06-04,5,166
8956,2020-03-06,2,291
12695,2020-10-01,4,5688
2098,2020-03-28,0,54
2756,2020-10-11,0,67
7365,2020-08-30,2,349
10405,2020-01-03,3,1037
14856,2020-05-23,4,5908
3543,2020-02-17,1,253
3455,2020-09-27,1,256
15304,2020-08-24,5,153
16901,2020-09-02,5,154
10131,2020-01-28,3,1035
4620,2020-09-13,1,257
865,2020-11-25,0,62
12887,2020-01-06,4,5688
945,2020-06-03,0,63
17854,2020-05-22,5,163
6373,2020-07-27,2,344
7936,2020-07-30,2,320
6374,2020-11-29,2,334
9873,2020-03-09,3,1034
5503,2020-04-03,1,253
12779,2020-08-26,4,5728
3385,2020-10-28,1,254
17307,2020-09-14,5,142
4477,2020-03-23,1,254
14216,2020-11-17,4,5856
13737,2020-03-21,4,5869
4953,2020-06-06,1,262
352,2020-01-01,0,65
3802,2020-06-07,1,251
2134,2020-06-17,0,70
16546,2020-03-15,5,157
9304,2020-09-01,3,1030
3338,2020-03-19,1,254
6919,2020-04-25,2,326
2880,2020-12-17,0,52
663,2020-04-09,0,71
1975,2020-09-20,0,61
7526,2020-06-14,2,335
14723,2020-07-05,4,5733
1460,2020-06-25,0,50
14685,2020-04-14,4,5814
8337,2020-03-29,2,354
11572,2020-05-22,3,1033
16732,2020-05-11,5,149
15862,2020-05-28,5,140
13380,2020-03-02,4,5784
178,2020-10-22,0,64
14259,2020-11-21,4,5728
5126,2020-09-05,1,253
11351,2020-01-16,3,1024
8523,2020-04-07,2,326
13898,2020-10-22,4,5905
16514,2020-03-11,5,143
14492,2020-05-10,4,5592
2953,2020-10-05,0,62
6810,2020-11-24,2,357
3823,2020-06-17,1,255
2468,2020-09-16,0,70
9133,2020-02-11,3,1033
16876,2020-02-08,5,148
11123,2020-04-29,3,1034
11054,2020-12-12,3,1026
8556,2020-10-12,2,339
8570,2020-10-13,2,322
15893,2020-08-02,5,166
12991,2020-10-08,4,5861
10907,2020-12-24,3,1031
7117,2020-01-31,2,327
15473,2020-12-07,5,137
11740,2020-02-12,3,1028
12657,2020-06-30,4,5756
17736,2020-11-20,5,147
3773,2020-03-15,1,256
8329,2020-03-05,2,329
2856,2020-09-11,0,68
9589,2020-05-13,3,1028
12989,2020-12-30,4,5440
11769,2020-09-07,3,1033
1074,2020-11-06,0,67
14868,2020-03-01,4,5800
7443,2020-02-04,2,327
10380,2020-12-30,3,1028
8346,2020-04-09,2,320
15395,2020-06-07,5,160
7583,2020-07-05,2,316
1811,2020-05-17,0,71
2504,2020-04-25,0,71
9251,2020-08-23,3,1034
10677,2020-02-10,3,1027
1207,2020-05-21,0,61
4316,2020-05-25,1,256
5907,2020-01-29,1,250
15446,2020-05-09,5,144
13592,2020-01-07,4,5834
8162,2020-07-21,2,310
1430,2020-03-06,0,64
14230,2020-07-27,4,5868
16995,2020-07-22,5,143
5572,2020-06-01,1,260
7830,2020-02-11,2,308
15491,2020-12-20,5,142
2485,2020-07-27,0,70
5952,2020-06-13,1,256
3016,2020-05-03,1,254
7681,2020-09-17,2,328
15076,2020-07-07,5,168
17393,2020-05-16,5,157
10765,2020-05-10,3,1035
11687,2020-01-04,3,1033
4378,2020-07-15,1,257
3727,2020-08-21,1,256
398,2020-03-06,0,70
17618,2020-12-30,5,149
11453,2020-04-10,3,1033
17132,2020-06-27,5,140
10290,2020-11-12,3,1034
982,2020-03-27,0,66
9727,2020-11-16,3,1032
10186,2020-03-18,3,1038
8226,2020-11-10,2,349
8820,2020-03-11,2,360
7945,2020-02-22,2,322
9625,2020-10-07,3,1032
15748,2020-07-24,5,158
4273,2020-06-30,1,254
7900,2020-09-16,2,350
6346,2020-01-27,2,342
14326,2020-09-19,4,5737
9689,2020-11-23,3,1034
11455,2020-04-22,3,1035
8386,2020-12-25,2,297
13884,2020-10-08,4,5746
5365,2020-06-23,1,255
4211,2020-01-25,1,252
13263,2020-09-01,4,5639
15190,2020-01-13,5,149
17820,2020-06-29,5,150
8876,2020-12-20,2,349
9189,2020-12-23,3,1037
4518,2020-11-13,1,253
961,2020-10-25,0,69
5009,2020-04-14,1,252
5906,2020-07-15,1,257
1872,2020-03-04,0,55
13455,2020-11-08,4,5775
17998,2020-05-15,5,144
3533,2020-08-20,1,252
8365,2020-12-08,2,334
3844,2020-09-23,1,264
8443,2020-03-05,2,346
4932,2020-03-12,1,256
11810,2020-12-23,3,1036
5850,2020-07-24,1,249
4561,2020-06-07,1,256
4366,2020-09-11,1,246
11063,2020-10-29,3,1032
17621,2020-01-07,5,136
3580,2020-12-30,1,251
11363,2020-06-01,3,1035
13325,2020-11-16,4,5828
17144,2020-01-14,5,148
4572,2020-12-30,1,248
8344,2020-06-23,2,336
11605,2020-10-08,3,1035
13868,2020-11-17,4,5652
686,2020-08-13,0,64
14,2020-07-22,0,55
404,2020-11-23,0,71
16170,2020-04-17,5,159
8406,2020-09-08,2,329
10227,2020-03-10,3,1031
8245,2020-05-01,2,341
7662,2020-04-02,2,312
4739,2020-06-04,1,254
6073,2020-11-08,2,298
14303,2020-02-28,4,5898
2948,2020-05-27,0,68
17443,2020-03-11,5,149
12565,2020-06-05,4,5848
13550,2020-09-23,4,6058
10583,2020-09-08,3,1036
13457,2020-02-19,4,5656
12177,2020-09-08,4,5808
4265,2020-07-23,1,260
3765,2020-07-27,1,250
13430,2020-03-23,4,6110
10406,2020-02-17,3,1037
12608,2020-10-31,4,5631
4640,2020-08-22,1,253
7665,2020-01-08,2,335
16484,2020-11-16,5,155
14354,2020-04-04,4,5760
5918,2020-02-10,1,256
12157,2020-07-17,4,5755
9812,2020-07-11,3,1035
16069,2020-10-18,5,159
14238,2020-06-15,4,5918
14383,2020-12-28,4,5757
12311,2020-07-03,4,5930
16085,2020-05-25,5,148
13381,2020-08-18,4,5845
11314,2020-07-19,3,1031
2883,2020-05-31,0,69
2521,2020-06-02,0,70
11015,2020-05-07,3,1031
17868,2020-05-01,5,144
8399,2020-09-02,2,334
1266,2020-10-13,0,68
15797,2020-12-14,5,156
10877,2020-03-14,3,1035
16465,2020-11-18,5,173
13947,2020-11-15,4,5781
16858,2020-11-25,5,154
11427,2020-03-07,3,1035
15073,2020-04-27,5,150
2612,2020-05-09,0,67
2726,2020-01-19,0,61
17424,2020-11-30,5,158
16238,2020-11-20,5,153
8849,2020-10-21,2,329
11199,2020-03-27,3,1023
12506,2020-06-13,4,5827
11359,2020-02-07,3,1033
341,2020-09-24,0,64
16582,2020-08-06,5,170
10495,2020-05-30,3,1031
4942,2020-07-28,1,249
15886,2020-08-10,5,158
11367,2020-06-21,3,1030
12710,2020-09-17,4,5829
10084,2020-03-08,3,1030
9805,2020-07-26,3,1026
338,2020-10-24,0,63
2066,2020-10-08,0,70
2410,2020-01-09,0,70
7719,2020-02-15,2,296
5960,2020-03-30,1,256
12945,2020-11-23,4,5801
4296,2020-01-16,1,255
11587,2020-07-28,3,1038
10713,2020-08-13,3,1027
16253,2020-07-26,5,152
10385,2020-07-24,3,1030
8130,2020-11-30,2,354
16087,2020-02-21,5,162
17255,2020-01-22,5,151
165,2020-03-24,0,64
7534,2020-05-13,2,319
2748,2020-07-20,0,64
15839,2020-09-07,5,160
15402,2020-07-24,5,158
2603,2020-12-08,0,65
12459,2020-04-07,4,5797
14071,2020-04-17,4,5833
14247,2020-11-07,4,5853
5983,2020-03-02,1,258
6215,2020-09-26,2,322
2060,2020-03-06,0,64
12729,2020-05-06,4,5635
2538,2020-03-10,0,67
16185,2020-08-29,5,163
17821,2020-08-17,5,163
15564,2020-10-25,5,151
8224,2020-10-13,2,305
5097,2020-10-27,1,248
7432,2020-10-26,2,319
11235,2020-10-25,3,1036
5356,2020-09-25,1,259
4417,2020-02-17,1,250
355,2020-08-16,0,70
12166,2020-05-18,4,6015
10307,2020-05-24,3,1034
4145,2020-11-02,1,257
14154,2020-11-13,4,5813
9597,2020-06-16,3,1037
2298,2020-11-22,0,65
13216,2020-12-01,4,5883
2482,2020-10-14,0,69
16937,2020-05-31,5,147
7623,2020-05-23,2,332
16373,2020-04-03,5,145
133,2020-05-09,0,74
1824,2020-06-02,0,65
1163,2020-09-08,0,63
17658,2020-05-21,5,147
11380,2020-03-17,3,1036
3582,2020-12-09,1,257
232,2020-09-28,0,72
17709,2020-03-07,5,153
14819,2020-05-02,4,5821
8740,2020-01-07,2,338
16568,2020-12-03,5,152
6557,2020-07-26,2,355
15698,2020-03-25,5,164
11842,2020-08-22,3,1037
12759,2020-02-24,4,5932
7303,2020-07-01,2,304
8943,2020-11-03,2,369
15344,2020-11-15,5,159
5048,2020-11-19,1,254
2865,2020-02-04,0,62
8934,2020-06-30,2,346
6864,2020-09-10,2,302
820,2020-06-25,0,67
13835,2020-12-16,4,5787
2366,2020-01-10,0,69
15087,2020-11-07,5,151
3387,2020-06-17,1,255
10665,2020-05-14,3,1037
5773,2020-12-13,1,256
17086,2020-12-01,5,151
3654,2020-06-15,1,256
12260,2020-06-14,4,5892
11962,2020-08-12,3,1033
1015,2020-01-12,0,67
10876,2020-04-10,3,1037
2407,2020-07-23,0,68
12700,2020-04-12,4,5780
5286,2020-04-11,1,252
3795,2020-09-21,1,252
12232,2020-01-18,4,5693
9842,2020-01-23,3,1033
9901,2020-03-16,3,1025
3443,2020-05-10,1,254
17851,2020-08-04,5,142
9948,2020-02-08,3,1030
4648,2020-11-20,1,255
2179,2020-03-27,0,61
17986,2020-03-01,5,141
14974,2020-11-15,4,5837
69,2020-09-26,0,64
77,2020-10-04,0,68
5753,2020-04-27,1,250
13310,2020-03-29,4,5914
6914,2020-05-06,2,348
13831,2020-12-02,4,5647
16097,2020-03-29,5,160
1358,2020-06-21,0,63
6411,2020-01-22,2,333
14128,2020-02-10,4,5820
463,2020-02-27,0,56
2920,2020-04-04,0,71
4713,2020-02-09,1,252
16795,2020-08-01,5,164
695,2020-03-22,0,61
2426,2020-09-11,0,61
6818,2020-08-22,2,347
10022,2020-05-19,3,1036
9740,2020-03-06,3,1042
5408,2020-08-30,1,253
10711,2020-06-02,3,1033
15739,2020-04-07,5,178
7547,2020-12-27,2,314
5640,2020-01-05,1,251
3625,2020-11-08,1,255
5141,2020-04-09,1,254
10733,2020-11-28,3,1032
16951,2020-02-16,5,164
1534,2020-06-02,0,63
17142,2020-01-28,5,141
6867,2020-08-18,2,353
16400,2020-06-16,5,163
11665,2020-06-12,3,1039
17066,2020-04-10,5,168
2602,2020-03-20,0,67
9357,2020-04-18,3,1033
7846,2020-10-02,2,301
10021,2020-03-25,3,1029
15189,2020-01-05,5,134
4000,2020-04-24,1,259
708,2020-02-03,0,69
2886,2020-09-27,0,72
9409,2020-07-04,3,1038
7112,2020-05-18,2,297
5861,2020-09-14,1,249
17420,2020-12-05,5,158
3457,2020-12-05,1,254
13015,2020-06-24,4,5767
17404,2020-04-08,5,151
9318,2020-10-06,3,1033
6460,2020-03-03,2,316
1133,2020-10-04,0,68
4043,2020-09-06,1,248
15761,2020-07-13,5,169
7607,2020-10-09,2,336
729,2020-03-03,0,64
11519,2020-08-22,3,1037
6459,2020-06-06,2,336
5755,2020-11-07,1,249
1234,2020-03-25,0,72
5405,2020-01-29,1,254
13879,2020-11-16,4,5730
17422,2020-11-10,5,161
16471,2020-03-31,5,144
12840,2020-07-06,4,5721
4936,2020-05-06,1,252
15530,2020-07-19,5,133
15067,2020-10-22,5,149
15075,2020-02-24,5,153
17577,2020-11-26,5,164
7395,2020-09-08,2,325
14321,2020-10-27,4,5790
8180,2020-04-01,2,329
12852,2020-09-05,4,5839
13643,2020-07-17,4,5794
8254,2020-11-07,2,354
15960,2020-09-20,5,156
1782,2020-07-20,0,63
3708,2020-06-29,1,252
16819,2020-04-02,5,156
12447,2020-11-20,4,5988
1375,2020-09-23,0,68
12576,2020-03-30,4,5761
2973,2020-01-04,0,71
10026,2020-11-13,3,1037
13726,2020-09-10,4,5870
6256,2020-11-29,2,333
17581,2020-09-08,5,154
9075,2020-06-24,3,1028
17063,2020-04-08,5,136
12583,2020-06-14,4,5798
6550,2020-12-25,2,352
230,2020-04-09,0,66
9563,2020-11-29,3,1041
15151,2020-08-30,5,135
6659,2020-12-17,2,355
8788,2020-05-16,2,334
12436,2020-04-22,4,5726
15759,2020-01-22,5,145
13403,2020-04-15,4,5716
16486,2020-12-29,5,152
13314,2020-05-17,4,5703
14191,2020-05-13,4,5688
516,2020-05-01,0,67
2268,2020-07-24,0,61
13252,2020-12-09,4,5753
11132,2020-05-25,3,1034
2994,2020-04-25,0,70
13132,2020-01-16,4,5859
3837,2020-05-04,1,254
1261,2020-10-19,0,70
16590,2020-07-14,5,161
12142,2020-08-05,4,5860
6266,2020-04-11,2,327
17325,2020-12-15,5,149
3984,2020-05-05,1,258
9988,2020-08-16,3,1030
11699,2020-04-25,3,1035
17633,2020-05-28,5,154
2143,2020-11-13,0,67
15029,2020-07-04,5,141
410,2020-09-16,0,61
8146,2020-08-18,2,347
16001,2020-03-26,5,162
5800,2020-01-02,1,250
15618,2020-03-24,5,149
14341,2020-08-11,4,5701
7236,2020-07-06,2,315
16125,2020-07-14,5,153
11742,2020-10-03,3,1042
2351,2020-04-12,0,67
17398,2020-01-28,5,157
14642,2020-05-23,4,5931
89,2020-04-01,0,68
16968,2020-07-12,5,149
5061,2020-04-13,1,255
14960,2020-11-13,4,5845
6696,2020-10-23,2,361
15958,2020-11-19,5,144
426,2020-08-28,0,70
483,2020-11-26,0,61
5324,2020-06-07,1,255
12939,2020-12-10,4,5806
6946,2020-05-29,2,290
13799,2020-11-12,4,5838
8061,2020-11-11,2,311
5142,2020-10-20,1,254
10474,2020-12-03,3,1027
9302,2020-09-24,3,1033
2403,2020-09-18,0,64
14037,2020-08-13,4,5791
3710,2020-12-28,1,250
17414,2020-07-31,5,165
14181,2020-05-10,4,5906
9208,2020-01-10,3,1035
13899,2020-10-19,4,5874
11552,2020-10-05,3,1032
3786,2020-11-29,1,257
17429,2020-09-01,5,141
5780,2020-02-10,1,257
11111,2020-12-06,3,1034
3697,2020-08-11,1,254
6698,2020-04-03,2,322
16158,2020-01-23,5,142
13890,2020-12-08,4,5769
13486,2020-06-17,4,5865
11029,2020-01-05,3,1029
8068,2020-07-07,2,338
5666,2020-05-18,1,252
8936,2020-01-03,2,360
4725,2020-12-24,1,254
12947,2020-05-14,4,5845
8951,2020-03-03,2,327
16603,2020-11-14,5,161
16642,2020-10-02,5,151
4422,2020-12-24,1,259
15078,2020-11-29,5,147
7687,2020-01-11,2,313
7698,2020-11-17,2,350
7467,2020-05-28,2,338
4808,2020-02-06,1,257
5923,2020-08-23,1,255
1611,2020-11-27,0,68
14251,2020-03-14,4,5676
4769,2020-04-04,1,250
685,2020-08-06,0,75
9013,2020-02-14,3,1030
14412,2020-04-27,4,5775
9367,2020-01-02,3,1035
16791,2020-07-12,5,152
5164,2020-08-25,1,252
2528,2020-06-23,0,65
10669,2020-04-18,3,1031
11016,2020-11-19,3,1030
9072,2020-10-16,3,1038
10843,2020-02-14,3,1031
14171,2020-03-17,4,5880
11021,2020-05-30,3,1030
14146,2020-01-28,4,5591
5223,2020-09-12,1,252
7095,2020-09-14,2,328
6072,2020-06-18,2,324
6501,2020-06-18,2,321
381,2020-06-18,0,66
2697,2020-06-17,0,50
13924,2020-02-11,4,5725
973,2020-12-28,0,67
17505,2020-03-22,5,156
10011,2020-10-17,3,1028
4487,2020-07-06,1,255
8119,2020-10-06,2,325
8026,2020-09-19,2,331
13193,2020-09-01,4,5674
16033,2020-09-16,5,153
8653,2020-11-28,2,350
5880,2020-10-11,1,250
9476,2020-05-17,3,1031
12519,2020-10-26,4,5909
7487,2020-02-23,2,343
17486,2020-01-29,5,157
11002,2020-02-12,3,1036
9294,2020-11-09,3,1034
17657,2020-06-20,5,158
1400,2020-11-28,0,68
4765,2020-09-25,1,249
12103,2020-04-06,4,5715
11805,2020-11-02,3,1041
1626,2020-07-11,0,66
3881,2020-02-05,1,252
8376,2020-10-29,2,313
1636,2020-05-31,0,60
15563,2020-06-02,5,156
11243,2020-02-22,3,1032
12836,2020-12-03,4,5924
623,2020-08-17,0,63
11479,2020-05-01,3,1034
10744,2020-05-09,3,1029
6618,2020-05-09,2,330
3093,2020-04-06,1,255
13085,2020-07-12,4,5792
3910,2020-02-16,1,252
2578,2020-12-03,0,64
5395,2020-12-13,1,251
8938,2020-04-26,2,357
2314,2020-05-16,0,60
14803,2020-03-30,4,5818
15074,2020-12-22,5,141
2539,2020-07-11,0,64
6089,2020-06-15,2,366
4403,2020-08-23,1,254
8859,2020-01-18,2,338
6389,2020-02-02,2,334
15896,2020-05-25,5,139
16574,2020-09-21,5,160
3382,2020-10-30,1,255
15771,2020-05-01,5,146
4305,2020-10-01,1,250
13226,2020-05-16,4,5736
9378,2020-05-21,3,1032
5838,2020-03-10,1,253
2527,2020-10-18,0,73
6197,2020-04-24,2,338
5975,2020-06-24,1,251
10526,2020-03-20,3,1044
15385,2020-07-01,5,140
8866,2020-02-02,2,322
5930,2020-12-31,1,253
6107,2020-10-10,2,349
14874,2020-07-11,4,5663
193,2020-05-28,0,65
16384,2020-11-30,5,161
11405,2020-03-23,3,1041
1081,2020-06-13,0,59
10462,2020-06-12,3,1031
8347,2020-06-22,2,335
13844,2020-03-13,4,5666
17153,2020-09-23,5,146
11568,2020-08-27,3,1031
11840,2020-02-11,3,1028
12808,2020-12-19,4,5673
9259,2020-11-06,3,1030
15870,2020-02-24,5,150
6949,2020-11-30,2,335
8227,2020-07-04,2,339
9556,2020-06-21,3,1040
16070,2020-11-20,5,153
5938,2020-03-29,1,255
7480,2020-03-03,2,363
7136,2020-09-20,2,313
16651,2020-04-14,5,151
4466,2020-07-11,1,256
9853,2020-12-24,3,1029
5988,2020-02-22,1,257
424,2020-04-08,0,69
3546,2020-07-12,1,256
2040,2020-07-19,0,68
16889,2020-10-19,5,149
287,2020-07-25,0,66
17623,2020-03-05,5,152
6300,2020-07-16,2,329
2765,2020-10-25,0,65
17677,2020-02-02,5,132
14904,2020-10-23,4,5833
1635,2020-04-11,0,66
2194,2020-10-13,0,67
14726,2020-03-29,4,5773
8955,2020-01-04,2,354
12430,2020-07-13,4,5995
15495,2020-06-26,5,159
6806,2020-09-02,2,368
14104,2020-06-10,4,5731
8976,2020-05-06,2,299
15318,2020-12-09,5,153
2136,2020-12-05,0,61
18,2020-11-08,0,65
15590,2020-02-13,5,149
11934,2020-05-17,3,1026
3450,2020-05-05,1,255
9933,2020-04-17,3,1028
4578,2020-11-30,1,252
4682,2020-10-27,1,258
5618,2020-10-25,1,255
83,2020-09-15,0,70
8624,2020-05-07,2,337
10468,2020-03-09,3,1039
16084,2020-10-16,5,148
5962,2020-10-25,1,255
852,2020-06-16,0,56
11078,2020-02-03,3,1030
12952,2020-04-23,4,5859
9881,2020-09-26,3,1032
3775,2020-03-02,1,251
13999,2020-01-23,4,5942
7760,2020-01-24,2,321
8584,2020-05-26,2,333
4636,2020-06-11,1,254
661,2020-02-03,0,68
8378,2020-01-13,2,325
15447,2020-08-19,5,144
15562,2020-10-05,5,143
7460,2020-10-24,2,377
13156,2020-07-23,4,5963
7989,2020-08-25,2,286
3660,2020-04-20,1,251
9355,2020-12-04,3,1030
17135,2020-11-30,5,161
13519,2020-04-15,4,5728
5287,2020-03-02,1,257
9837,2020-03-17,3,1034
16805,2020-02-21,5,156
6968,2020-05-10,2,339
6597,2020-05-22,2,346
16928,2020-09-16,5,142
2535,2020-03-18,0,61
14844,2020-08-10,4,5846
10483,2020-12-25,3,1023
5910,2020-01-04,1,250
4140,2020-01-15,1,250
12365,2020-01-18,4,5962
16275,2020-10-29,5,154
15538,2020-09-01,5,135
15054,2020-12-06,5,157
11040,2020-12-28,3,1037
10848,2020-10-27,3,1029
17041,2020-07-23,5,155
16171,2020-07-16,5,149
14551,2020-09-22,4,5787
16585,2020-04-27,5,141
8562,2020-03-28,2,322
11148,2020-12-21,3,1032
11449,2020-03-09,3,1029
14521,2020-04-18,4,5857
8036,2020-10-07,2,355
16672,2020-09-06,5,170
1605,2020-08-07,0,62
6627,2020-03-10,2,333
7859,2020-01-31,2,300
10204,2020-11-20,3,1024
6184,2020-06-24,2,345
11300,2020-06-07,3,1034
6943,2020-12-15,2,314
8091,2020-05-20,2,339
12524,2020-01-21,4,5869
14483,2020-06-22,4,5764
7942,2020-05-08,2,307
17915,2020-10-02,5,156
2644,2020-11-12,0,67
9892,2020-10-23,3,1035
13089,2020-05-16,4,5872
16049,2020-02-22,5,155
1535,2020-11-06,0,66
7271,2020-12-17,2,318
11141,2020-10-29,3,1023
17627,2020-06-09,5,152
7991,2020-05-23,2,328
3044,2020-02-16,1,253
5016,2020-08-09,1,251
4939,2020-01-31,1,250
14808,2020-02-27,4,5834
13440,2020-08-14,4,5889
8656,2020-07-17,2,342
8824,2020-07-08,2,339
3709,2020-03-19,1,249
6817,2020-10-23,2,326
3986,2020-11-09,1,252
4094,2020-07-23,1,253
9118,2020-10-11,3,1026
9362,2020-06-17,3,1033
2730,2020-08-02,0,72
17434,2020-02-21,5,147
12521,2020-02-26,4,5713
10064,2020-03-20,3,1040
13198,2020-07-21,4,5842
8126,2020-09-24,2,317
7401,2020-11-20,2,352
15807,2020-03-29,5,154
6168,2020-09-01,2,315
14399,2020-11-14,4,5693
9680,2020-06-12,3,1035
10705,2020-08-16,3,1036
6734,2020-02-18,2,363
7612,2020-04-08,2,317
15583,2020-11-20,5,162
12902,2020-07-23,4,5912
14204,2020-12-21,4,5886
13776,2020-06-22,4,5711
10974,2020-07-14,3,1037
2897,2020-05-29,0,61
3805,2020-09-26,1,248
14043,2020-12-17,4,5886
14507,2020-01-15,4,5903
13874,2020-05-13,4,5837
11748,2020-01-28,3,1030
17721,2020-07-22,5,157
13547,2020-08-15,4,5862
4737,2020-04-24,1,257
6095,2020-09-28,2,387
7123,2020-01-06,2,358
2753,2020-03-31,0,67
6309,2020-02-02,2,319
4169,2020-03-26,1,254
16766,2020-06-20,5,148
9015,2020-04-17,3,1031
972,2020-11-06,0,60
13658,2020-11-04,4,5605
139,2020-05-25,0,71
5794,2020-02-27,1,253
3861,2020-09-01,1,252
15316,2020-07-24,5,160
163,2020-10-09,0,68
6277,2020-10-31,2,325
2168,2020-02-28,0,70
9555,2020-03-21,3,1038
5005,2020-02-27,1,253
13276,2020-12-25,4,6008
12206,2020-09-18,4,5768
4541,2020-06-10,1,260
3821,2020-03-08,1,254
14910,2020-06-28,4,5753
12604,2020-05-31,4,5933
1926,2020-01-20,0,72
7240,2020-01-08,2,308
9301,2020-03-18,3,1025
15714,2020-01-07,5,158
10794,2020-11-07,3,1038
2510,2020-11-05,0,68
9343,2020-09-14,3,1026
15569,2020-03-04,5,140
278,2020-10-03,0,72
4244,2020-05-14,1,254
5322,2020-01-15,1,253
3640,2020-12-21,1,249
10033,2020-01-25,3,1029
10210,2020-07-16,3,1027
385,2020-05-30,0,68
17423,2020-11-13,5,148
2935,2020-05-02,0,69
15868,2020-03-02,5,130
9375,2020-05-15,3,1032
9781,2020-05-26,3,1027
13640,2020-06-24,4,5795
5568,2020-12-30,1,248
223,2020-05-12,0,64
10781,2020-07-23,3,1029
2699,2020-09-24,0,56
13499,2020-09-27,4,5728
9551,2020-10-31,3,1045
10956,2020-11-17,3,1027
5556,2020-11-10,1,253
1540,2020-08-08,0,75
12746,2020-11-18,4,5987
1719,2020-07-18,0,70
7312,2020-08-02,2,314
13571,2020-03-07,4,5726
1940,2020-07-16,0,62
7398,2020-04-26,2,315
8007,2020-05-03,2,335
7436,2020-08-22,2,322
12092,2020-04-14,4,5669
10244,2020-09-19,3,1034
15393,2020-05-03,5,152
3592,2020-10-11,1,255
10184,2020-02-09,3,1030
13382,2020-05-28,4,5824
1477,2020-01-18,0,70
5004,2020-05-15,1,255
4408,2020-08-05,1,260
6109,2020-10-22,2,355
16093,2020-11-17,5,148
4324,2020-03-20,1,255
10245,2020-12-14,3,1025
6521,2020-09-24,2,352
14344,2020-03-21,4,5748
10571,2020-06-14,3,1031
10748,2020-01-12,3,1027
12812,2020-04-28,4,5726
15405,2020-02-12,5,136
12704,2020-12-03,4,5702
11213,2020-09-24,3,1031
13417,2020-08-26,4,5849
3827,2020-01-17,1,252
6682,2020-09-24,2,340
1930,2020-10-05,0,71
2071,2020-11-17,0,68
6566,2020-10-08,2,325
3570,2020-08-19,1,258
9147,2020-01-10,3,1033
10644,2020-01-09,3,1034
17939,2020-03-03,5,161
15158,2020-03-24,5,144
2498,2020-08-07,0,69
6047,2020-11-30,2,351
549,2020-11-03,0,66
16643,2020-05-07,5,168
16288,2020-10-19,5,166
16198,2020-01-06,5,147
14871,2020-08-19,4,5775
9972,2020-06-16,3,1025
1493,2020-01-26,0,63
16316,2020-05-30,5,135
10028,2020-06-20,3,1027
15239,2020-11-06,5,166
7775,2020-03-08,2,315
15454,2020-07-14,5,147
3498,2020-11-09,1,256
300,2020-08-20,0,70
2705,2020-06-20,0,66
2362,2020-04-24,0,58
11098,2020-04-17,3,1037
7655,2020-09-15,2,320
12496,2020-06-18,4,5775
12456,2020-01-20,4,5976
12885,2020-06-24,4,5787
3901,2020-03-08,1,255
5562,2020-03-08,1,257
204,2020-07-13,0,68
6690,2020-02-07,2,339
14847,2020-03-06,4,5673
3673,2020-02-04,1,255
14001,2020-10-18,4,5870
16535,2020-02-18,5,150
4883,2020-03-09,1,251
601,2020-08-30,0,68
6493,2020-03-21,2,352
9767,2020-10-23,3,1032
8302,2020-02-25,2,313
17253,2020-06-06,5,140
11234,2020-09-23,3,1032
5138,2020-02-25,1,252
6190,2020-11-01,2,332
15209,2020-07-07,5,150
800,2020-06-19,0,62
9509,2020-01-28,3,1026
16922,2020-11-23,5,146
16336,2020-12-24,5,156
1409,2020-01-02,0,63
13036,2020-10-02,4,5786
16330,2020-07-20,5,135
1010,2020-03-24,0,74
11125,2020-09-11,3,1033
10703,2020-12-26,3,1033
17133,2020-07-09,5,152
15819,2020-09-29,5,149
6486,2020-09-10,2,350
11777,2020-11-17,3,1036
11880,2020-01-03,3,1027
6823,2020-07-24,2,346
7581,2020-04-08,2,329
12431,2020-04-12,4,5541
9820,2020-10-01,3,1033
8793,2020-02-11,2,311
12797,2020-10-24,4,6005
13723,2020-02-24,4,5845
2682,2020-12-07,0,73
